,qmof_id,pld,density,volume,ddec_charge_i,atom_i,U
412573,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.614883,O,8.0994
412611,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.617487,O,8.0348
412649,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.616788,O,8.1539
412687,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.613753,O,8.0159
412725,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.613514,O,8.1513
412763,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.609412,O,8.0879
412801,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.60901,O,8.1016
412839,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.613258,O,8.1037
412877,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-0.612438,O,8.0371
412915,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.070243,O,8.0271
412953,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.069783,O,7.7087
412991,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.071657,O,7.7043
413029,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.071229,O,7.7137
413067,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.149556,O,7.7037
413105,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.148909,O,8.255
413143,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.150243,O,8.2634
413181,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,-1.150747,O,8.2591
413219,qmof-e2e3deb,4.83564,1.1143137519730035,3204.836972728737,0.42401,O,8.2665
413409,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,2.358589,Zr,3.2611
413447,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.65728,Zr,3.2622
413485,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.583675,O,8.122
413523,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.604908,O,8.1225
413561,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.604338,O,8.067
413599,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.655882,O,8.0663
413637,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.586012,O,8.1219
413675,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.638562,O,8.1031
413713,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.583909,O,8.1751
413751,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.932284,O,8.1058
413789,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.77675,O,7.788
413865,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.934754,O,7.3107
413903,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.177274,O,7.8621
413941,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.038519,O,8.2529
413979,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.61853,O,7.7595
414017,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.600379,O,8.0305
414055,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.631409,O,8.0742
414093,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.592497,O,8.0877
414131,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.635118,O,8.0868
414169,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.591161,O,8.1557
414207,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.607831,O,8.0892
414245,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.608037,O,8.1489
414283,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.812217,O,8.0574
414321,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.956528,O,7.3114
414359,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.930547,O,7.4678
414397,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-0.820973,O,7.7736
414435,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.035271,O,7.3645
414473,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.178619,O,7.7433
414511,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.174474,O,8.2532
414549,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.056989,O,8.3294
414587,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.046535,O,7.6888
414625,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,-1.16373,O,7.7862
414663,qmof-e2e4331,10.73616,0.848736772832537,2957.945603788524,0.437547,O,8.2928
415613,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.590716,O,7.4089
415689,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.641783,O,8.1564
415765,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.638807,O,8.1156
415841,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.604452,O,8.1462
415917,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.592688,O,8.1108
415993,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.641893,O,8.1535
416069,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.184895,O,8.141
416145,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.070977,O,8.3463
416221,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.01376,O,7.7352
416297,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.153535,O,7.7589
416373,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.916936,O,8.2741
416449,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.778153,O,7.7528
416601,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.049496,O,8.3672
416677,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.176757,O,7.7983
416753,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.064015,O,8.2658
416829,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.955911,O,7.7404
416905,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.559642,O,7.3938
416981,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.66412,O,8.2456
417057,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.923361,O,8.2019
417133,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.594782,O,7.7169
417209,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.924679,O,8.1817
417285,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.831687,O,7.7102
417361,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.842744,O,7.367
417437,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.656695,O,7.5077
417513,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.768504,O,8.1948
417589,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.937875,O,7.1595
417665,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.661452,O,7.8615
417741,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.567473,O,8.2101
417817,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.814623,O,8.174
417893,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.993582,O,7.2768
417969,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.832386,O,7.9217
418045,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.592131,O,7.4267
418121,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.640781,O,8.156
418197,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.64093,O,8.1207
418273,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.602789,O,8.1579
418349,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.593189,O,8.1161
418425,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.639471,O,8.1546
418501,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.185079,O,8.1346
418577,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.070295,O,8.3473
418653,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.013439,O,7.7381
418729,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.15349,O,7.7591
418805,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.914977,O,8.2742
418881,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.776359,O,7.7448
419033,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.048395,O,8.3672
419109,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.175716,O,7.7966
419185,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-1.065096,O,8.2669
419261,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.957814,O,7.7395
419337,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.558839,O,7.3872
419413,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.667763,O,8.2478
419489,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.921437,O,8.2023
419565,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.594248,O,7.7168
419641,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.924827,O,8.1817
419717,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.833357,O,7.7035
419793,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.84562,O,7.3774
419869,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.657057,O,7.5223
419945,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.768868,O,8.1856
420021,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.940316,O,7.1625
420097,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.66193,O,7.8602
420173,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.566233,O,8.2084
420249,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.812149,O,8.1717
420325,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,-0.993309,O,7.2756
420401,qmof-e300e0b,9.92739,0.6563297901900571,7326.321652559719,0.128374,O,7.9195
420477,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.322797,Cu,11.4002
420521,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.345109,Cu,10.6821
420565,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.322151,Cu,11.4018
420609,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.345266,Cu,10.6812
420653,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.322723,Cu,11.4006
420697,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.345148,Cu,10.6822
420741,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.322145,Cu,11.4021
420785,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.875623,Cu,10.6811
420829,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.876466,W,2.5423
420873,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.875585,W,2.5426
420917,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.876678,W,2.5423
420961,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.45002,W,2.5426
421005,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.476914,S,3.8924
421049,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.50887,S,3.6953
421093,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.476686,S,3.6298
421137,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.449059,S,3.984
421181,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.475296,S,3.8926
421225,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.508394,S,3.6947
421269,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.476793,S,3.6296
421313,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.450114,S,3.9843
421357,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.476832,S,3.8925
421401,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.508864,S,3.6951
421445,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.476786,S,3.6297
421489,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.449094,S,3.9842
421533,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.475293,S,3.8927
421577,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.508347,S,3.6946
421621,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.476886,S,3.6295
421665,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.273035,S,3.9844
421709,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.050006,N,5.8694
421753,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.261472,N,5.466
421797,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.036483,N,5.8542
421841,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.269124,N,5.5075
421885,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.049916,N,5.8695
421929,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.262702,N,5.4661
421973,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.036514,N,5.8542
422017,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.273064,N,5.5073
422061,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.050002,N,5.8694
422105,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.26147,N,5.4661
422149,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.036316,N,5.8542
422193,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.269237,N,5.5075
422237,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.049864,N,5.8695
422281,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,-0.262755,N,5.4661
422325,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.036235,N,5.8542
422369,qmof-e33a82c,3.59881,1.9427824491454504,2316.227653396035,0.087919,N,5.5073
422565,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,2.354043,Zr,3.2125
422603,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.618381,Zr,3.2168
422641,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.575568,O,8.2416
422679,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.587878,O,8.2539
422717,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.587897,O,8.1894
422755,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.570571,O,8.2202
422793,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.59417,O,8.2317
422831,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.572371,O,8.2094
422869,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.591682,O,8.2348
422907,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.92668,O,8.207
422945,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.822391,O,7.6693
422983,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.825714,O,7.5988
423021,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.956462,O,7.4667
423059,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.174754,O,7.5528
423097,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.034272,O,8.3326
423135,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.600057,O,7.843
423173,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.580501,O,8.2035
423211,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.606073,O,8.2353
423249,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.575111,O,8.2327
423287,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.601303,O,8.2621
423325,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.573008,O,8.3103
423363,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.597794,O,8.2551
423401,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.581843,O,8.2366
423439,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.826319,O,8.2369
423477,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.933871,O,7.4821
423515,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.931451,O,7.8811
423553,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-0.822189,O,7.663
423591,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.03228,O,7.4466
423629,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.172026,O,7.8284
423667,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.16452,O,8.3396
423705,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.057433,O,8.3504
423743,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.052518,O,7.8442
423781,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,-1.180792,O,7.7745
423819,qmof-e635eb9,8.95119,0.9416185237598136,4812.167298488453,0.428929,O,8.3924
423857,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.153628,Hf,2.6282
423933,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.11721,Hf,2.6767
424009,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.139607,Hf,2.624
424085,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.113193,Hf,2.5652
424161,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.125448,Hf,2.8288
424237,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.129917,Hf,2.8461
424313,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.153173,Hf,2.627
424389,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.117349,Hf,2.676
424465,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.139221,Hf,2.6238
424541,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.114281,Hf,2.565
424617,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,2.124782,Hf,2.8297
424693,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.614482,Hf,2.8451
424769,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.546264,O,8.2577
424845,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.577981,O,7.9457
424921,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.560454,O,8.0483
424997,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.568564,O,7.8922
425073,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.56565,O,8.0347
425149,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.594904,O,7.9241
425225,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.549351,O,8.1359
425301,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.903661,O,7.9292
425377,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.750924,O,7.5398
425605,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-1.066136,O,7.5525
425681,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.971495,O,7.6973
425757,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.61258,O,7.3525
425833,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.555109,O,8.0518
425909,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.576499,O,7.9197
425985,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.556901,O,7.883
426061,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.52768,O,7.9255
426137,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.613784,O,8.3475
426213,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.565096,O,7.9159
426289,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.563857,O,8.1888
426365,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.745346,O,7.9153
426593,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.790171,O,7.2075
426745,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-1.08455,O,7.4555
426821,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-1.074502,O,7.8337
426897,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.997278,O,7.7207
426973,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.963238,O,7.3819
427049,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-1.068376,O,7.3958
427125,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.613482,O,7.6745
427201,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.54577,O,8.2588
427277,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.577177,O,7.9448
427353,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.560162,O,8.0474
427429,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.568362,O,7.8918
427505,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.565719,O,8.0544
427581,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.595152,O,7.9238
427657,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.549718,O,8.1385
427733,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.903178,O,7.9286
427809,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.749242,O,7.5389
428037,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-1.065746,O,7.5515
428113,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.971241,O,7.6968
428189,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.613476,O,7.3306
428265,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.555391,O,8.0528
428341,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.576778,O,7.9186
428417,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.557565,O,7.8838
428493,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.528611,O,7.9256
428569,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.613556,O,8.3478
428645,qmof-e911ecb,4.40874,1.9826707360225853,3000.3864370587708,-0.564642,O,7.913
